session_id,customer_id,session_start_ts,session_end_ts,channel,landing_page,device,utm_source,utm_campaign
sess_003030,57,2025-09-06T15:49:11,2025-09-06T16:23:38,web,/promo,mobile,google,back_to_school
sess_003031,,2025-11-29T12:27:36,2025-11-29T12:59:59,web,/product,desktop,google,back_to_school
sess_003032,,2025-06-16T11:59:39,2025-06-16T12:17:24,mobile_app,/product,mobile,google,summer_clearance
sess_003033,657,2024-02-21T16:39:25,2024-02-21T16:44:19,mobile_app,/promo,mobile,google,holiday_2024
sess_003034,222,2024-12-22T22:49:23,2024-12-22T22:56:02,mobile_app,/category,desktop,google,summer_clearance
sess_003035,159,2025-11-21T11:32:09,2025-11-21T11:46:17,mobile_app,/cart,mobile,email,back_to_school
sess_003036,417,2025-03-18T14:52:55,2025-03-18T15:06:46,web,/promo,mobile,google,always_on
sess_003037,,2024-06-06T18:20:58,2024-06-06T18:40:24,web,/product,tablet,organic,spring_sale
sess_003038,514,2026-06-01T16:04:22,2026-06-01T16:39:17,mobile_app,/promo,tablet,organic,brand_search
sess_003039,,2025-10-10T17:55:17,2025-10-10T18:29:08,mobile_app,/category,mobile,google,holiday_2025
sess_003040,,2025-04-21T10:16:35,2025-04-21T10:53:56,mobile_app,/promo,desktop,google,spring_sale
sess_003041,233,2026-05-06T14:54:57,2026-05-06T15:34:40,web,/cart,mobile,organic,always_on
sess_003042,,2026-04-01T21:12:25,2026-04-01T21:18:21,web,/cart,tablet,organic,holiday_2025
sess_003043,702,2025-01-14T11:30:54,2025-01-14T12:00:03,web,/product,desktop,email,always_on
sess_003044,120,2025-12-01T09:38:53,2025-12-01T09:57:21,web,/category,tablet,google,always_on
sess_003045,620,2024-10-20T15:01:15,2024-10-20T15:19:06,web,/home,tablet,bing,summer_clearance
sess_003046,587,2025-02-13T19:19:39,2025-02-13T19:31:15,web,/home,mobile,google,brand_search
sess_003047,406,2024-10-19T17:16:22,2024-10-19T17:51:23,mobile_app,/category,tablet,google,always_on
sess_003048,,2024-04-09T09:08:07,2024-04-09T09:47:33,mobile_app,/category,tablet,bing,spring_sale
sess_003049,552,2024-03-02T09:00:08,2024-03-02T09:13:05,web,/category,tablet,email,spring_sale
sess_003050,353,2025-08-17T20:19:16,2025-08-17T20:45:36,web,/cart,mobile,google,brand_search
sess_003051,691,2026-02-13T22:17:25,2026-02-13T22:22:37,web,/product,mobile,google,back_to_school
sess_003052,628,2024-03-24T09:25:31,2024-03-24T09:39:49,mobile_app,/product,mobile,google,holiday_2024
sess_003053,784,2025-05-26T21:27:05,2025-05-26T21:48:23,web,/home,mobile,bing,holiday_2024
sess_003054,638,2025-01-24T22:46:36,2025-01-24T23:12:47,web,/home,desktop,email,holiday_2025
sess_003055,,2026-03-02T18:44:38,2026-03-02T19:22:06,mobile_app,/category,tablet,google,summer_clearance
sess_003056,,2025-04-13T11:47:26,2025-04-13T12:20:34,web,/home,tablet,google,brand_search
sess_003057,141,2025-01-01T08:16:29,2025-01-01T08:34:05,mobile_app,/category,tablet,google,brand_search
sess_003058,733,2025-03-28T20:52:15,2025-03-28T20:52:44,web,/cart,desktop,organic,summer_clearance
sess_003059,,2025-03-03T19:20:49,2025-03-03T20:00:45,web,/cart,desktop,email,summer_clearance
sess_003060,723,2024-12-06T20:22:16,2024-12-06T20:52:22,mobile_app,/product,mobile,google,spring_sale
sess_003061,781,2025-04-28T21:41:38,2025-04-28T21:52:38,mobile_app,/promo,mobile,google,spring_sale
sess_003062,381,2024-02-22T15:10:21,2024-02-22T15:28:04,mobile_app,/home,desktop,meta,always_on
sess_003063,316,2025-07-26T17:11:44,2025-07-26T17:21:58,mobile_app,/cart,desktop,google,holiday_2025
sess_003064,179,2025-09-28T18:33:36,2025-09-28T18:46:43,web,/category,desktop,organic,brand_search
sess_003065,,2024-02-14T21:45:48,2024-02-14T22:21:06,mobile_app,/home,mobile,google,holiday_2025
sess_003066,527,2024-07-01T14:57:20,2024-07-01T15:36:31,mobile_app,/promo,tablet,bing,brand_search
sess_003067,711,2025-06-18T22:20:35,2025-06-18T22:58:02,web,/promo,desktop,email,holiday_2025
sess_003068,115,2025-08-24T14:24:29,2025-08-24T14:35:03,mobile_app,/home,tablet,email,always_on
sess_003069,553,2024-03-28T12:27:15,2024-03-28T12:51:18,web,/promo,desktop,google,always_on
sess_003070,,2025-05-04T17:04:27,2025-05-04T17:18:50,web,/promo,desktop,email,holiday_2025
sess_003071,,2024-04-04T09:33:24,2024-04-04T09:45:27,web,/promo,desktop,organic,brand_search
sess_003072,739,2024-04-07T09:45:32,2024-04-07T09:49:19,web,/promo,tablet,meta,back_to_school
sess_003073,389,2024-02-16T11:55:02,2024-02-16T12:21:50,mobile_app,/product,tablet,google,brand_search
sess_003074,136,2025-05-23T13:06:35,2025-05-23T13:24:35,web,/promo,tablet,bing,spring_sale
sess_003075,,2024-11-10T17:01:00,2024-11-10T17:28:49,mobile_app,/category,tablet,google,summer_clearance
sess_003076,,2025-01-10T16:07:55,2025-01-10T16:38:01,web,/category,desktop,bing,holiday_2024
sess_003077,,2025-12-28T15:37:40,2025-12-28T15:56:01,web,/product,mobile,organic,brand_search
sess_003078,,2025-08-26T13:10:45,2025-08-26T13:21:29,mobile_app,/cart,tablet,organic,back_to_school
sess_003079,,2024-06-12T10:00:23,2024-06-12T10:35:12,web,/cart,mobile,bing,brand_search
sess_003080,,2024-12-23T22:49:52,2024-12-23T22:58:22,web,/cart,desktop,google,brand_search
sess_003081,730,2025-08-01T15:50:10,2025-08-01T16:29:07,mobile_app,/home,desktop,organic,summer_clearance
sess_003082,,2025-03-23T21:32:02,2025-03-23T22:09:11,mobile_app,/category,mobile,google,brand_search
sess_003083,436,2024-01-18T22:25:41,2024-01-18T22:55:18,mobile_app,/product,desktop,bing,brand_search
sess_003084,28,2025-05-09T17:07:15,2025-05-09T17:39:05,mobile_app,/cart,tablet,google,spring_sale
sess_003085,693,2026-03-09T11:52:10,2026-03-09T12:22:47,web,/category,mobile,meta,holiday_2024
sess_003086,,2024-06-17T18:20:29,2024-06-17T18:58:56,web,/cart,tablet,google,back_to_school
sess_003087,,2024-12-23T20:25:20,2024-12-23T20:47:50,web,/category,desktop,google,spring_sale
sess_003088,109,2025-01-09T15:49:51,2025-01-09T16:04:04,mobile_app,/home,desktop,organic,spring_sale
sess_003089,119,2025-05-18T09:11:30,2025-05-18T09:43:59,web,/home,desktop,meta,back_to_school
sess_003090,761,2025-10-28T14:02:33,2025-10-28T14:12:33,web,/home,tablet,bing,holiday_2025
sess_003091,,2024-06-21T15:08:57,2024-06-21T15:36:00,mobile_app,/product,mobile,google,holiday_2025
sess_003092,506,2024-09-12T18:47:53,2024-09-12T19:00:25,web,/category,tablet,google,summer_clearance
sess_003093,554,2024-06-28T17:12:52,2024-06-28T17:13:13,mobile_app,/home,tablet,google,spring_sale
sess_003094,,2025-02-16T08:33:47,2025-02-16T09:09:32,web,/home,mobile,google,holiday_2025
sess_003095,,2024-10-10T20:11:01,2024-10-10T20:21:01,web,/promo,tablet,google,summer_clearance
sess_003096,356,2024-11-28T10:19:19,2024-11-28T10:56:15,web,/home,mobile,google,holiday_2024
sess_003097,,2025-07-20T10:56:50,2025-07-20T11:02:42,mobile_app,/cart,mobile,organic,spring_sale
sess_003098,,2025-08-16T10:59:00,2025-08-16T11:04:30,mobile_app,/product,desktop,meta,spring_sale
sess_003099,387,2025-10-29T13:18:19,2025-10-29T13:31:30,web,/promo,tablet,google,holiday_2024
sess_003100,,2025-12-19T16:12:04,2025-12-19T16:33:48,mobile_app,/promo,tablet,bing,brand_search
sess_003101,423,2024-07-19T18:41:41,2024-07-19T19:15:26,mobile_app,/home,tablet,organic,brand_search
sess_003102,,2024-05-04T22:12:11,2024-05-04T22:13:30,mobile_app,/category,mobile,google,brand_search
sess_003103,775,2025-06-27T13:32:03,2025-06-27T13:50:17,mobile_app,/cart,tablet,google,summer_clearance
sess_003104,,2024-07-19T18:12:26,2024-07-19T18:52:15,web,/promo,desktop,google,always_on
sess_003105,635,2025-04-21T10:01:00,2025-04-21T10:39:32,web,/category,mobile,meta,summer_clearance
sess_003106,,2025-05-23T18:34:10,2025-05-23T18:42:38,mobile_app,/cart,tablet,bing,always_on
sess_003107,,2024-08-25T11:32:57,2024-08-25T11:35:29,mobile_app,/category,mobile,meta,always_on
sess_003108,302,2025-04-27T08:21:47,2025-04-27T08:47:32,web,/product,desktop,google,holiday_2024
sess_003109,326,2024-12-13T08:08:48,2024-12-13T08:38:04,web,/product,tablet,google,back_to_school
sess_003110,,2025-05-07T20:57:59,2025-05-07T21:16:50,mobile_app,/promo,tablet,google,holiday_2024
sess_003111,494,2024-03-26T09:02:42,2024-03-26T09:38:01,web,/promo,mobile,email,always_on
sess_003112,532,2026-05-08T16:02:16,2026-05-08T16:07:07,mobile_app,/product,mobile,meta,summer_clearance
sess_003113,533,2025-07-15T13:54:27,2025-07-15T14:15:17,web,/home,desktop,organic,summer_clearance
sess_003114,,2024-11-28T19:15:39,2024-11-28T19:18:22,web,/category,desktop,google,always_on
sess_003115,30,2026-02-14T17:51:24,2026-02-14T18:05:04,mobile_app,/home,tablet,organic,summer_clearance
sess_003116,494,2024-10-19T13:45:52,2024-10-19T13:52:00,web,/promo,mobile,email,back_to_school
sess_003117,80,2026-04-10T13:08:32,2026-04-10T13:24:58,mobile_app,/category,desktop,email,holiday_2025
sess_003118,,2025-02-25T08:06:42,2025-02-25T08:09:14,web,/category,mobile,organic,back_to_school
sess_003119,686,2024-07-24T12:51:36,2024-07-24T13:14:07,mobile_app,/product,mobile,meta,brand_search
sess_003120,413,2024-11-12T19:54:54,2024-11-12T20:16:17,web,/category,desktop,bing,back_to_school
sess_003121,464,2025-12-23T08:14:09,2025-12-23T08:34:13,mobile_app,/promo,tablet,google,holiday_2024
sess_003122,129,2025-10-06T18:47:47,2025-10-06T19:03:27,mobile_app,/product,mobile,google,spring_sale
sess_003123,767,2024-10-29T09:32:30,2024-10-29T09:47:02,mobile_app,/cart,mobile,email,back_to_school
sess_003124,317,2024-06-04T14:20:37,2024-06-04T14:52:27,web,/cart,desktop,google,spring_sale
sess_003125,,2025-05-04T22:53:06,2025-05-04T23:01:07,mobile_app,/category,desktop,google,always_on
sess_003126,795,2026-02-08T16:04:35,2026-02-08T16:20:32,mobile_app,/category,mobile,google,always_on
sess_003127,,2025-11-02T21:14:46,2025-11-02T21:35:47,web,/home,mobile,email,holiday_2025
sess_003128,,2024-01-03T10:15:25,2024-01-03T10:49:14,mobile_app,/category,mobile,email,holiday_2025
sess_003129,761,2025-03-13T17:07:46,2025-03-13T17:38:12,web,/home,desktop,meta,always_on
sess_003130,,2024-09-29T13:12:34,2024-09-29T13:49:08,web,/home,tablet,meta,brand_search
sess_003131,,2024-11-12T08:09:32,2024-11-12T08:19:49,mobile_app,/product,desktop,google,summer_clearance
sess_003132,526,2024-12-26T19:36:03,2024-12-26T19:41:42,web,/home,desktop,google,always_on
sess_003133,569,2024-02-21T13:03:11,2024-02-21T13:25:23,web,/category,tablet,organic,spring_sale
sess_003134,,2026-05-14T12:18:26,2026-05-14T12:57:40,mobile_app,/product,tablet,google,always_on
sess_003135,,2025-02-10T19:42:25,2025-02-10T20:05:41,mobile_app,/product,desktop,bing,spring_sale
sess_003136,322,2026-05-07T16:43:49,2026-05-07T16:44:46,mobile_app,/product,mobile,email,holiday_2024
sess_003137,186,2024-08-29T12:34:30,2024-08-29T12:39:08,mobile_app,/home,mobile,organic,spring_sale
sess_003138,599,2025-06-29T19:06:56,2025-06-29T19:10:31,mobile_app,/product,desktop,bing,always_on
sess_003139,550,2025-05-03T14:05:38,2025-05-03T14:42:55,web,/category,mobile,bing,brand_search
sess_003140,,2024-06-07T22:30:17,2024-06-07T22:45:12,mobile_app,/category,mobile,google,back_to_school
sess_003141,,2026-01-08T08:50:16,2026-01-08T09:25:33,mobile_app,/promo,mobile,google,holiday_2025
sess_003142,,2025-12-01T14:56:32,2025-12-01T15:10:22,mobile_app,/promo,desktop,google,holiday_2025
sess_003143,499,2025-10-13T11:17:29,2025-10-13T11:33:01,web,/product,mobile,meta,summer_clearance
sess_003144,,2024-01-19T14:14:35,2024-01-19T14:40:25,mobile_app,/home,tablet,email,brand_search
sess_003145,165,2024-02-11T16:03:24,2024-02-11T16:19:44,mobile_app,/promo,mobile,bing,holiday_2025
sess_003146,,2025-04-25T15:10:24,2025-04-25T15:22:59,mobile_app,/cart,desktop,google,holiday_2025
sess_003147,94,2025-05-26T16:10:59,2025-05-26T16:30:22,web,/product,mobile,google,summer_clearance
sess_003148,,2026-01-02T21:55:49,2026-01-02T22:26:27,web,/home,desktop,email,summer_clearance
sess_003149,675,2025-12-01T19:38:38,2025-12-01T20:07:11,mobile_app,/category,tablet,google,holiday_2024
sess_003150,,2024-02-08T15:46:42,2024-02-08T16:18:18,web,/product,tablet,google,holiday_2025
sess_003151,602,2025-12-26T19:45:10,2025-12-26T19:55:35,web,/product,mobile,google,back_to_school
sess_003152,197,2025-01-01T17:05:26,2025-01-01T17:28:23,mobile_app,/promo,tablet,meta,holiday_2024
sess_003153,,2024-02-29T17:53:42,2024-02-29T18:27:32,web,/promo,desktop,organic,spring_sale
sess_003154,,2026-02-20T21:54:09,2026-02-20T22:29:24,web,/home,tablet,bing,spring_sale
sess_003155,42,2026-04-11T09:14:54,2026-04-11T09:50:11,mobile_app,/category,desktop,meta,summer_clearance
sess_003156,,2024-12-14T15:08:42,2024-12-14T15:27:37,mobile_app,/home,mobile,bing,always_on
sess_003157,456,2025-07-03T17:01:11,2025-07-03T17:07:36,web,/home,mobile,google,brand_search
sess_003158,672,2024-11-02T15:08:54,2024-11-02T15:18:47,mobile_app,/category,tablet,google,spring_sale
sess_003159,457,2025-04-28T10:10:35,2025-04-28T10:26:44,mobile_app,/home,tablet,email,always_on
sess_003160,9,2025-12-22T19:08:52,2025-12-22T19:44:01,mobile_app,/promo,mobile,email,back_to_school
sess_003161,489,2025-09-13T11:33:36,2025-09-13T12:07:55,web,/cart,desktop,email,brand_search
sess_003162,76,2026-03-18T14:58:37,2026-03-18T15:32:00,mobile_app,/promo,mobile,organic,holiday_2024
sess_003163,,2024-12-18T12:50:53,2024-12-18T12:59:18,mobile_app,/cart,mobile,google,holiday_2025
sess_003164,762,2025-03-29T18:16:36,2025-03-29T18:34:07,web,/cart,tablet,google,holiday_2024
sess_003165,,2026-03-29T09:49:51,2026-03-29T09:50:11,mobile_app,/cart,tablet,google,brand_search
sess_003166,645,2024-01-16T17:51:03,2024-01-16T17:58:59,mobile_app,/cart,desktop,organic,spring_sale
sess_003167,206,2024-10-28T13:09:12,2024-10-28T13:15:09,mobile_app,/category,tablet,meta,back_to_school
sess_003168,385,2026-04-16T21:30:18,2026-04-16T21:58:35,mobile_app,/product,mobile,google,spring_sale
sess_003169,353,2025-09-10T16:25:24,2025-09-10T16:52:28,web,/cart,desktop,meta,summer_clearance
sess_003170,167,2024-04-26T16:04:19,2024-04-26T16:22:57,web,/home,desktop,organic,spring_sale
sess_003171,,2025-08-25T19:02:40,2025-08-25T19:09:09,mobile_app,/product,desktop,meta,always_on
sess_003172,525,2024-04-01T17:14:20,2024-04-01T17:28:13,web,/product,desktop,meta,holiday_2025
sess_003173,533,2024-12-15T16:35:37,2024-12-15T16:50:10,web,/category,mobile,bing,summer_clearance
sess_003174,451,2026-04-08T20:16:25,2026-04-08T20:29:18,web,/category,desktop,organic,holiday_2024
sess_003175,,2026-04-19T20:28:03,2026-04-19T20:37:09,web,/promo,tablet,google,always_on
sess_003176,463,2025-03-13T21:56:46,2025-03-13T22:36:44,web,/home,tablet,email,summer_clearance
sess_003177,587,2025-11-08T10:54:00,2025-11-08T11:32:39,mobile_app,/promo,tablet,google,brand_search
sess_003178,273,2025-10-06T13:04:30,2025-10-06T13:24:03,mobile_app,/product,tablet,bing,summer_clearance
sess_003179,,2024-12-31T11:47:19,2024-12-31T12:16:05,web,/home,tablet,google,summer_clearance
sess_003180,450,2024-08-15T19:26:06,2024-08-15T19:42:39,mobile_app,/category,mobile,google,back_to_school
sess_003181,,2024-12-26T21:39:49,2024-12-26T21:45:47,mobile_app,/category,tablet,meta,holiday_2025
sess_003182,203,2024-12-18T16:58:27,2024-12-18T17:17:03,web,/home,desktop,google,brand_search
sess_003183,146,2025-01-17T20:48:38,2025-01-17T21:03:52,web,/cart,mobile,google,holiday_2025
sess_003184,,2026-03-26T11:38:23,2026-03-26T11:57:33,web,/product,desktop,meta,spring_sale
sess_003185,258,2025-09-29T16:58:19,2025-09-29T17:04:52,mobile_app,/product,tablet,google,spring_sale
sess_003186,333,2026-01-27T11:34:27,2026-01-27T11:38:59,mobile_app,/home,desktop,email,spring_sale
sess_003187,416,2024-05-14T09:33:17,2024-05-14T09:37:33,mobile_app,/category,tablet,email,spring_sale
sess_003188,182,2024-10-26T17:58:00,2024-10-26T18:28:53,mobile_app,/category,desktop,meta,brand_search
sess_003189,205,2024-05-07T22:25:00,2024-05-07T22:54:21,web,/category,mobile,email,brand_search
sess_003190,154,2024-08-31T22:24:55,2024-08-31T22:51:21,mobile_app,/home,mobile,bing,summer_clearance
sess_003191,435,2026-01-26T16:40:14,2026-01-26T17:00:04,web,/home,mobile,google,holiday_2025
sess_003192,,2026-05-07T13:14:33,2026-05-07T13:45:02,mobile_app,/cart,mobile,google,summer_clearance
sess_003193,,2024-08-24T09:44:10,2024-08-24T10:05:53,mobile_app,/cart,desktop,email,spring_sale
sess_003194,,2024-01-22T15:39:14,2024-01-22T16:11:39,web,/product,desktop,google,always_on
sess_003195,795,2024-03-15T17:34:45,2024-03-15T17:42:15,web,/product,desktop,meta,brand_search
sess_003196,,2025-07-02T20:20:12,2025-07-02T20:50:31,web,/product,desktop,bing,summer_clearance
sess_003197,687,2026-02-25T08:27:30,2026-02-25T08:38:17,web,/cart,tablet,google,back_to_school
sess_003198,,2025-03-01T17:24:49,2025-03-01T17:58:30,web,/product,tablet,email,summer_clearance
sess_003199,485,2025-07-18T14:19:35,2025-07-18T14:57:13,mobile_app,/category,tablet,google,brand_search
sess_003200,503,2024-06-08T17:17:24,2024-06-08T17:42:50,mobile_app,/home,tablet,bing,summer_clearance
sess_003201,,2024-10-06T17:06:08,2024-10-06T17:27:30,web,/category,mobile,email,always_on
sess_003202,,2025-01-25T20:34:05,2025-01-25T21:04:03,web,/home,mobile,google,holiday_2025
sess_003203,,2025-08-23T08:58:37,2025-08-23T09:01:45,web,/home,tablet,google,holiday_2025
sess_003204,165,2025-05-10T19:56:32,2025-05-10T20:12:18,web,/cart,tablet,organic,holiday_2024
sess_003205,707,2025-12-21T22:05:19,2025-12-21T22:34:46,mobile_app,/home,desktop,bing,spring_sale
sess_003206,765,2024-05-15T16:26:49,2024-05-15T16:32:55,web,/home,mobile,meta,always_on
sess_003207,310,2024-12-16T21:10:22,2024-12-16T21:23:05,web,/promo,mobile,google,brand_search
sess_003208,73,2026-05-08T10:54:56,2026-05-08T11:05:00,mobile_app,/home,tablet,google,spring_sale
sess_003209,,2025-03-28T13:29:46,2025-03-28T14:07:50,mobile_app,/promo,tablet,email,back_to_school
sess_003210,,2024-03-07T10:49:24,2024-03-07T11:07:57,mobile_app,/promo,mobile,google,back_to_school
sess_003211,790,2026-01-26T22:15:09,2026-01-26T22:44:12,mobile_app,/cart,mobile,email,spring_sale
sess_003212,557,2024-04-22T14:33:59,2024-04-22T15:00:41,web,/product,mobile,meta,brand_search
sess_003213,465,2024-05-21T10:10:05,2024-05-21T10:28:10,web,/home,tablet,email,back_to_school
sess_003214,,2024-05-12T14:50:25,2024-05-12T15:14:30,web,/cart,mobile,bing,holiday_2024
sess_003215,263,2026-02-28T11:39:55,2026-02-28T12:02:17,mobile_app,/product,mobile,meta,holiday_2025
sess_003216,,2025-11-18T10:56:20,2025-11-18T11:14:23,mobile_app,/home,tablet,bing,back_to_school
sess_003217,499,2025-10-28T13:04:27,2025-10-28T13:41:10,web,/home,desktop,bing,holiday_2025
sess_003218,,2024-10-06T16:17:22,2024-10-06T16:47:04,web,/category,mobile,meta,holiday_2024
sess_003219,,2026-01-25T14:07:04,2026-01-25T14:31:00,web,/product,tablet,meta,summer_clearance
sess_003220,,2024-11-14T10:10:44,2024-11-14T10:23:22,web,/promo,mobile,google,always_on
sess_003221,,2025-06-26T09:28:49,2025-06-26T09:45:58,web,/home,tablet,bing,brand_search
sess_003222,567,2024-02-05T19:11:03,2024-02-05T19:38:44,web,/cart,tablet,google,summer_clearance
sess_003223,686,2024-09-13T16:39:43,2024-09-13T17:11:28,web,/cart,desktop,email,holiday_2025
sess_003224,775,2026-02-02T15:44:09,2026-02-02T16:01:34,web,/category,mobile,google,summer_clearance
sess_003225,273,2024-09-20T08:56:21,2024-09-20T08:59:10,web,/home,desktop,bing,holiday_2025
sess_003226,82,2024-02-18T19:56:34,2024-02-18T20:01:47,web,/cart,tablet,meta,always_on
sess_003227,261,2025-10-19T21:09:17,2025-10-19T21:14:18,web,/category,tablet,bing,holiday_2024
sess_003228,,2024-11-20T12:35:34,2024-11-20T12:59:20,web,/home,desktop,google,spring_sale
sess_003229,276,2026-02-08T18:48:07,2026-02-08T19:03:30,web,/cart,tablet,google,back_to_school
